#
#""	"S1,1 [Mag]"	"S1,1 [Pha in deg.]"	"Ref.Imp. [Mag]"	"Ref.Imp. [Pha in deg.]"
#------------------------------------------------------------------------------
1.3689999580383	0.17774628429235	124.13020188399	1775.1738707231	0.0000000000000
1.3719999790192	0.17732303144187	121.20086933565	1698.2834386293	0.0000000000000
1.3750000000000	0.17680708699082	118.29629201713	1631.0069265752	0.0000000000000
1.3780000209808	0.17620011342352	115.41698436418	1571.5099918348	0.0000000000000
1.3810000419617	0.17550382357186	112.56354966203	1518.4129770544	0.0000000000000
1.3839999437332	0.17472026129542	109.73658568704	1470.6575320921	0.0000000000000
1.3869999647141	0.17385149262051	106.93681037468	1427.4099715366	0.0000000000000
1.3899999856949	0.17289990532193	104.16487288637	1388.0121752680	0.0000000000000
1.3930000066757	0.17186794555807	101.42156923625	1351.9315814758	0.0000000000000
1.3960000276566	0.17075835431236	98.707633402723	1318.7331819673	0.0000000000000
1.3990000486374	0.16957394627348	96.023917190831	1288.0576837690	0.0000000000000
1.4019999504089	0.16831782407208	93.371289548677	1259.6064883052	0.0000000000000
1.4049999713898	0.16699319862180	90.750682441535	1233.1251239765	0.0000000000000
1.4079999923706	0.16560350725545	88.163051554163	1208.4007807476	0.0000000000000
1.4110000133514	0.16415234938669	85.609326154976	1185.2505635162	0.0000000000000
1.4140000343323	0.16264353168558	83.090598009318	1163.5170859002	0.0000000000000
1.4170000553131	0.16108107812373	80.607932691713	1143.0640826847	0.0000000000000
1.4199999570847	0.15946914559144	78.162427665197	1123.7736462244	0.0000000000000
1.4229999780655	0.15781211642896	75.755166248838	1105.5403968177	0.0000000000000
1.4259999990463	0.15611453731523	73.387357938539	1088.2737768594	0.0000000000000
1.4290000200272	0.15438121456577	71.060149178457	1071.8930788563	0.0000000000000
1.4320000410080	0.15261704775139	68.774767719147	1056.3266805316	0.0000000000000
1.4349999427795	0.15082716277168	66.532388683336	1041.5113610119	0.0000000000000
1.4379999637604	0.14901688146434	64.334188474925	1027.3889029025	0.0000000000000
1.4409999847412	0.14719168414725	62.181363151470	1013.9087417951	0.0000000000000
1.4440000057220	0.14535724359230	60.075073430512	1001.0248189745	0.0000000000000
1.4470000267029	0.14351932458463	58.016394676587	988.69555127824	0.0000000000000
1.4500000476837	0.14168393988860	56.006384801448	976.88328314590	0.0000000000000
1.4529999494553	0.13985715977236	54.046024185074	965.55426910361	0.0000000000000
1.4559999704361	0.13804520433116	52.136151235762	954.67649168529	0.0000000000000
1.4589999914169	0.13625442079844	50.277509684403	944.22201815795	0.0000000000000
1.4620000123978	0.13449116159603	48.470676965896	934.16488040878	0.0000000000000
1.4650000333786	0.13276192467520	46.716057531239	924.48127337446	0.0000000000000
1.4680000543594	0.13107315709340	45.013847621984	915.14933057891	0.0000000000000
1.4709999561310	0.12943133687691	43.363979784193	906.14927732658	0.0000000000000
1.4739999771118	0.12784288214463	41.766155839883	897.46184243301	0.0000000000000
1.4769999980927	0.12631406540403	40.219737107725	889.07024684288	0.0000000000000
1.4800000190735	0.12485107912292	38.723789737007	880.95862687804	0.0000000000000
1.4830000400543	0.12345989549830	37.276997093599	873.11227417701	0.0000000000000
1.4859999418259	0.12214622635770	35.877683498415	865.51783118179	0.0000000000000
1.4889999628067	0.12091543146920	34.523793070444	858.16199654743	0.0000000000000
1.4919999837875	0.11977259546581	33.212854032041	851.03325516421	0.0000000000000
1.4950000047684	0.11872226580373	31.941999461366	844.12058144241	0.0000000000000
1.4980000257492	0.11776857484240	30.707987710268	837.41368006101	0.0000000000000
1.5010000467300	0.11691505605275	29.507186318133	830.90292290297	0.0000000000000
1.5039999485016	0.11616466840896	28.335647524782	824.57954456766	0.0000000000000
1.5069999694824	0.11551971438364	27.189110700351	818.43459473189	0.0000000000000
1.5099999904633	0.11498178068057	26.063083836754	812.46040174837	0.0000000000000
1.5130000114441	0.11455181137572	24.952862012975	806.64951868573	0.0000000000000
1.5160000324249	0.11422993058214	23.853649562426	800.99494113565	0.0000000000000
1.5190000534058	0.11401562726156	22.760563196249	795.49007436783	0.0000000000000
